Process Key,Process Name,Location,Reference Product,Unit,ISIC Code,ISIC Division,ISIC Section,ISIC Description,LOCATION Code,UN Group,V_kg,Ri_kg,Rr_kg,Er_kg,W_kg,eta-_kg,eta+_kg,LFI_kg,CFI_kg,V_MJ,Ri_MJ,Rr_MJ,Er_MJ,W_MJ,eta-_MJ,eta+_MJ,LFI_MJ,CFI_MJ
"('ecoinvent-3.12-consequential', 'b59442b0be24cc04a2b23323707c278a')",methyl-3-methoxypropionate production,GLO,methyl-3-methoxypropionate,kilogram,2011,20,C,Manufacture of chemicals and chemical products,GLO,Global,6293.644771778912,2.6046235314039173e-05,1.0011019034263524,2.8365444496704493,6254.311414798605,0.9937503014087902,0.0006097653230164739,0.9968751486351461,0.00030488473075715,92.54735971177647,0.000700973111825304,0.00693277038707294,0.0,1.860709022459473,0.020105326991074368,7.490994771546799e-05,0.5100488764193595,4.124205003544024e-05
"('ecoinvent-3.12-consequential', 'a70a61d4e7d1c2ef145083a6469d7b98')","ethylene oxide production, ethylene oxidation",KR,ethylene oxide,kilogram,2011,20,C,Manufacture of chemicals and chemical products,KR,Asia-Pacific,15878.983525113106,6.838852177536782e-06,1.0005501433861363,2.395428547531319,15857.435044797192,0.9986429555071075,0.00021386625183431984,0.9993214775382108,0.00010693334126004266,90.37412520385344,0.00026445638153022906,0.003245538608316157,0.0,0.8536953666350832,0.009446208929814903,3.591214967556461e-05,0.5047216413491812,1.9419190564065272e-05
"('ecoinvent-3.12-consequential', 'd9de45eee7e4b46cc26329ab45e78c8d')",market for isobutane,DZ,isobutane,kilogram,2011,20,C,Manufacture of chemicals and chemical products,DZ,Africa,1660.1702751375792,6.629860425241633e-06,1.0000917844373383,0.19104597940112136,1657.5665876171072,0.9984316704262646,0.000717479271204854,0.9992158332163912,0.00035874163234351375,61.24493847810927,9.770931697276358e-05,3.5202515373644165e-05,0.0,1.34619672780766,0.021980503427052225,5.747815262271218e-07,0.5109894540218024,1.0850824868456432e-06
"('ecoinvent-3.12-consequential', 'b7e5914cf1401ebabfe024fa576490e5')","market for waste sealing sheet, polyvinylchloride",RoW,"waste sealing sheet, polyvinylchloride",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,1317.918900383364,1.0000262542326532,1.4403080790946488e-05,17.55349880130808,599.8260951992315,0.454786176075588,0.013309016081177296,0.7270139797264203,0.007033616351962299,11.938506111691666,0.00034600422279940096,9.54345459477946e-05,0.0,20.735996450549752,1.7368500965774347,7.993611531596119e-06,1.3684105576065544,1.8487487928540407e-05
"('ecoinvent-3.12-consequential', '8de3cfb5d1015bd6e5b8e09c31b2fe56')","heat and power co-generation, oil",AT,"heat, district or industrial, other than natural gas",megajoule,3510,35,D,"Electricity, gas, steam and air conditioning supply",AT,WEOG,1249.3916941285715,1.098560263282049e-07,2.2384450566105875e-06,0.023509829908970777,1217.9179428866225,0.974808739727544,1.881881275700274e-05,0.9874043698198083,9.40945034230665e-06,3.3285869391397798,2.602374571308431e-06,1.0000028739321356,0.0,0.07224180415343451,0.021703428209585703,0.30042841313416535,0.5108513231922849,0.15021459747959068
"('ecoinvent-3.12-consequential', '8d53fb99fcfa0aea2f719e148378fce9')",cadmium sludge from zinc electrolysis stockpiling,RoW,cadmium sludge from zinc electrolysis stockpiling,kilogram,2420,24,C,Manufacture of basic metals,RoW,Rest of World,0.3997260444974649,2.490487832242515e-07,1.0000000473453052,0.00055242993490259,0.3944931768952337,0.9869082501313892,2.5030939756392194,0.9934538135415502,1.2515472993437542,0.008935856769444691,3.463446398409353e-06,2.992120556738982e-08,0.0,0.00018162925476536515,0.02031801640167949,3.3471455149755857e-06,0.5099652884148391,0.0001953933587581676
"('ecoinvent-3.12-consequential', '6d57b01b6f7625af214dd140ee3caf57')",market for blast oxygen furnace converter,GLO,blast oxygen furnace converter,unit,2815,28,C,Manufacture of machinery and equipment n.e.c.,GLO,Global,647415848895.5591,301669.76982408535,352283.7053629977,258235785.94994873,645516346546.1589,0.9970655597369467,0.00039941553733176195,0.9985325468886739,0.00019994074846531963,2831947076.506259,11210704.654117523,646279.7826030643,0.0,408908675.8749101,0.14382201318001508,0.00022731055831143443,0.5699394831085457,0.002085178760617605
"('ecoinvent-3.12-consequential', 'de031d03b9a93d9183e3f1f2c59862d3')","natural gas, high pressure, import from GB",NL,"natural gas, high pressure",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",NL,WEOG,1686.904209977633,1.914194466553038e-06,6.82020572915506e-05,0.09162331604924372,1647.9729053014628,0.9769214479898038,5.4354904955572536e-05,0.988460723427533,2.71780198468322e-05,43.90948689175839,2.9356484146568256e-05,3.3972722716370744e-05,0.0,1.2286649149770028,0.027981745643262,7.73698405701076e-07,0.5139905385377825,7.211330512605423e-07
"('ecoinvent-3.12-consequential', '4aeafd4fea6f0162c2d51f6796b2931d')","treatment of municipal solid waste, open dump",HU,municipal solid waste,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",HU,Eastern Europe,0.0,1.0,0.0,0.0,0.21901519018333584,0.21901519018333584,0.0,0.10950759509166792,0.5,0.0,0.0,0.0,0.0,17.080200672149658,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-consequential', 'd4bf3898e30d2cc4bbc12939e82ee4a8')","treatment of sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production, landfarming",RoW,"sewage sludge, 97% water, WWT-SLF, sludge from pulp and paper production",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,39.75060818041917,1.0000212857175514,1.8010011152463387e-07,1.2666229550152148,34.67448588376173,0.8508944852637383,0.031082296192942855,0.9131772323422299,0.02781115838611072,0.5000531510675584,0.00020531364163784988,6.96447131264665e-06,0.0,0.009549916460492079,0.01908996475660539,1.3921746065196807e-05,0.5093397748144914,0.00021216843684383757
"('ecoinvent-3.12-consequential', '8b2476cfa9afec3479151b785d07c710')","sheet rolling, copper",RoW,"sheet rolling, copper",kilogram,2420,24,C,Manufacture of basic metals,RoW,Rest of World,1747.1629442231672,3.152023653089413e-05,1.0008036129584703,3.6271050293564846,1720.8687815487515,0.9849503483305762,0.0026488133657627546,0.9924751651448829,0.001324415703286734,9.98923942704148,0.0005335766438380675,0.002337294031964289,0.0,0.4837085835715047,0.04842037785974318,0.0002339686828821876,0.5241834827853155,0.00014369048599719263
"('ecoinvent-3.12-consequential', 'e79cf4a842440d411edf78415273bbab')","market for residue from mechanical treatment, laptop computer",RoW,"residue from mechanical treatment, laptop computer",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,1476.3719861477587,1.0002044035232387,1.3634173569746732e-05,1.2066488137579143,1474.5827341233708,0.9981118796971058,0.0008167626652571669,0.998717431918757,0.0007468892624245315,19.779868962997277,0.00033271364036105726,0.00021164584286873875,0.0,29.306581042261367,1.4816118420508988,1.0699882960177968e-05,1.2407975107562872,1.3760210642157863e-05
"('ecoinvent-3.12-consequential', '670efd49c9e224474640e2d37ccaf944')","electricity production, wind, 1-3MW turbine, onshore",CN-LN,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-LN,Asia-Pacific,59.414864782676226,2.2126771260938765e-06,1.3167038421472773e-05,0.19597778320073944,59.071545309324826,0.9942216198842055,0.0032986853316441613,0.9971107913215349,0.0016493612863899454,0.2863961684226539,3.2561108043449874e-05,3.6000063924439454,0.0,0.02053977926009783,0.07170991294676159,12.56859393379435,0.5357981166652778,6.284353806705278
"('ecoinvent-3.12-consequential', 'e32af7995c1d4627b4672526c2940e1c')","treatment of waste mineral wool, inert material landfill",RoW,"waste mineral wool, for final disposal",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,4.385152191154182,1.0000287690036498,8.625649638969929e-07,0.0045480563927578445,4.263937999951677,0.7917910338572369,0.0008447105104502225,0.8030454552127406,0.09327241697110293,0.16064734359856825,0.0003863087530061439,2.0230871170601324e-07,0.0,0.0020985468761130967,0.013031728744073164,1.2563132534827296e-06,0.5053163984611388,0.0012000940675244863
"('ecoinvent-3.12-consequential', '64a84bfa73f91bbee0eef1d9f48816f8')","market for maintenance, bulk carrier, for dry goods",GLO,"maintenance, bulk carrier, for dry goods",unit,3315,33,C,Repair and installation of machinery and equipment,GLO,Global,13295612041.938593,150.15746159513853,450284.76657397434,57490959.187465586,13209233964.523603,0.9935032530789518,0.004357922231552778,0.9967516208925956,0.0021789667626567065,77393697.27702889,2243.177291874826,105.51622600383767,0.0,5757876.225906936,0.07439506764964303,1.3633302390855186e-06,0.5371830422553755,1.517323456560921e-05
"('ecoinvent-3.12-consequential', 'de4eafb994f957bac2e8d6f8de3fbae0')","clear-cutting, grassland to arable land, perennial crop",BR-RS,"land tenure, arable land, measured as carbon net primary productivity, perennial crop",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",BR-RS,GRULAC,3.936495304107666,0.0,1.0,0.0,14.423809051513672,3.6641245415592576,0.2540330732660895,2.3320622707796286,0.12701653663304474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-consequential', '42360c89faf0a30320c23f2bdd5f37c1')","petroleum and gas production, offshore",TH,"natural gas, high pressure",cubic meter,06,06,B,Extraction of crude petroleum and natural gas,TH,Asia-Pacific,315.50793553056326,7.225365918203469e-07,3.492519007801674e-05,0.036403218761116116,314.46621903943327,0.9966982852284549,0.0001154904196196305,0.9983491414691903,5.774635484692652e-05,42.818508503266536,1.1382470387498601e-05,7.990989982755503e-06,0.0,0.016074294911128995,0.0003754051974244777,1.8662461953565433e-07,0.5001875696834407,2.262275812189798e-07
"('ecoinvent-3.12-consequential', '3038f2a9b3b14c4b701c7179c0f52100')","market for pulpwood, softwood, with bark, green, measured as green volume under bark",Europe without Switzerland,"pulpwood, softwood, with bark, green, measured as green volume under bark",cubic meter,0220,02,A,Forestry and logging,Europe without Switzerland,WEOG,19681.87427278136,0.016281454950245827,0.005580279729384647,25.107901853541726,18254.35715921298,0.9274697015975395,0.001275968996172764,0.9637344371836521,0.0006383981132039282,330.09314440029584,0.22065739479308988,0.00036231767376138194,0.0,5.894752656292084,0.01784591689556136,1.0968892967607412e-06,0.5085889466783755,0.0003345602140536069
"('ecoinvent-3.12-consequential', '949c6a69368eed580d86f7416b992dc6')","market for electricity, medium voltage",AT,"electricity, medium voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",AT,WEOG,6794.042050046639,2.6460582011661924e-06,2.388257997773223e-05,0.06904421789724684,6789.3696435876755,0.9993122784538594,1.0165980713918405e-05,0.999656139032196,5.083185090681826e-06,4.10460143277193,4.060076686902636e-05,3.6000198464162314,0.0,0.30996431291128296,0.07551555297114389,0.8770606101581262,0.5377528307720921,0.4385352507925428
"('ecoinvent-3.12-consequential', '3f7a8428b607ab14f3907f0bf5e3f609')","electricity production, wind, 1-3MW turbine, onshore",IT,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",IT,WEOG,49.06056981538396,1.8381301036220958e-06,1.0920154834688847e-05,0.1624671590884827,48.77525403507901,0.9941843804746083,0.00331178528433799,0.9970921715040317,0.0016559113754413732,0.237159871306186,2.7045515171898674e-05,3.6000053452128027,0.0,0.017060307803944866,0.07192769328332801,15.177925466792164,0.5359068335577757,7.58901974647997
"('ecoinvent-3.12-consequential', 'aa040342419d6dea1daf7ef78ff4527e')","electricity production, lignite",MX,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",MX,GRULAC,200.29990606039405,2.5876105588477283e-06,7.325485125157493e-06,0.21520801372799914,200.41619408227507,1.0005805566016248,0.001074465488605545,1.0002902718414721,0.0005372392036431094,11.72095721534328,3.548346405707221e-05,3.600001479007715,0.0,0.014600744646220137,0.0012456918130924037,0.30714134642998553,0.500621332235095,0.15357218688644403
"('ecoinvent-3.12-consequential', 'd1a7d476a5f5d924d0f5869c2c3c42b0')","market for residues, MSWI[F]-WWT, WW from black chrome coating",CH,"residues, MSWI[F]-WWT, WW from black chrome coating",kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,312.5334105404732,1.000028570606164,9.223750489179577e-06,0.08267972670834078,311.7558566944818,0.9943304853809619,0.00026373247680779185,0.995570470896057,0.001726638032827826,1.1716679403141972,0.0004019397376048446,7.53114296825401e-07,0.0,0.026418630278110547,0.022540149463565192,6.425506786268712e-07,0.5110986089580921,0.0001717870490298207
"('ecoinvent-3.12-consequential', 'caaf061daebce18bb8bc1810a3ccf200')","evaporation of natural gas, import from ID",RER,"natural gas, high pressure",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",RER,Eastern Europe,7057.35965930883,3.0202965959008544e-06,0.000157593197150217,0.1739842992437619,6894.552936119625,0.976930929696196,2.4675218604834494e-05,0.9884654646341159,1.2337823284468638e-05,51.16882374570817,4.7285734719321e-05,2.664638761020518e-05,0.0,3.7966130853937003,0.07419771061708026,5.207538699423557e-07,0.5370983932528629,7.22432612242856e-07
"('ecoinvent-3.12-consequential', 'd916aefc659410514cdac7cf592b90ba')","lithium carbonate production, from concentrated brine",GLO,lithium carbonate,kilogram,2011,20,C,Manufacture of chemicals and chemical products,GLO,Global,6221.332690399432,0.0002636877178873571,1.0018851017284476,4.025932782772288,3944.5372668002674,0.6340341042523492,0.0008081576603608193,0.8170170309339542,0.0004041000224007773,44.500307687873196,0.004239247753862596,0.012952248544086312,0.0,1.0749877436658657,0.02415455987498908,0.00029103202786944215,0.5120296528067207,0.00019314314470850915
"('ecoinvent-3.12-consequential', '222236e72f0afb9387c7bc4e6888d743')","laser machining, metal, with YAG-laser, 500W power",RER,"laser machining, metal, with YAG-laser, 500W power",hour,2592,25,C,"Manufacture of fabricated metal products, except machinery and equipment",RER,Eastern Europe,67294.03934050935,0.00017159177473962225,0.00947946124931768,159.3077096211671,67027.42921921039,0.9960381291593768,0.0023674784607597716,0.9980190633047481,0.001183740505320252,131.7048685925424,0.003566243495602136,0.004343602792991692,0.0,5.143984142533124,0.03905584444107014,3.2978926508381804e-05,0.5195143838184576,3.002786533163455e-05
"('ecoinvent-3.12-consequential', '0358b3fa1043b4c355c50f4fb321cb27')","market for sewage sludge, 97% water, WWT-SLF, waste emulsion paint",Europe without Switzerland,"sewage sludge, 97% water, WWT-SLF, waste emulsion paint",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",Europe without Switzerland,WEOG,9.313392600069049,1.0000104210460565,1.7504120527096553e-06,0.5419690065559936,9.830633070088748,0.9531900430887884,0.0525501384808142,0.9281139130781251,0.07475617770667614,0.17711239420177158,0.0001400803209122165,2.456339336075547e-07,0.0,0.10053799553297743,0.5672022114428147,1.385785638643481e-06,0.7832059622366987,0.00039583637752788016
"('ecoinvent-3.12-consequential', '3075fc882011c6ba5d9bcb76b1f60c8f')","market for maintenance, bicycle",GLO,"maintenance, bicycle",unit,9529,95,S,Repair of computers and personal and household goods,GLO,Global,49414.776432990955,0.00026396459897217524,0.01988462415311128,70.79426193585678,49260.16012682855,0.9968710458599214,0.0014330560875401618,0.9984355202590531,0.0007165307146776173,311.3865722700553,0.007453417297938841,0.018408553573216004,0.0,63.364835962463424,0.20348764181520676,5.9116592017403106e-05,0.6017318530843905,4.152611922156923e-05
"('ecoinvent-3.12-consequential', '67c270d91fdbb4decad8d442564c1cb9')",market for waste polyvinylchloride,LV,waste polyvinylchloride,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",LV,Eastern Europe,1.6621337873794797,1.0000060948611413,2.818774813908759e-06,3.0678028448507355,1.8791023486021519,0.7058616119828323,1.1523833454775094,0.6651108305024733,0.7640116482276976,0.28646201140821426,8.3696264135955e-05,1.4087317563287148e-06,0.0,21.646757597522694,75.5438208213351,4.9162549590152115e-06,38.27176436718846,0.00014850160657370022
"('ecoinvent-3.12-consequential', '65efdaf16d1213f37f2d60b49e0c2bc7')","electricity production, nuclear, boiling water reactor",US-NPCC,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",US-NPCC,WEOG,96.38689686732263,2.3438933738391882e-07,1.1702823155757921e-05,0.11662337160732676,96.20316587542715,0.9980938153233532,0.001210071886715097,0.999046906445799,0.0006050371592351441,14.061716912398435,3.613665674451132e-06,3.600014163999505,0.0,0.0029344071509410144,0.00020868051996211578,0.25601519795011546,0.5001042117669681,0.12800772746807065
"('ecoinvent-3.12-consequential', '26792f83ed1ea25a7bd4bbc1ff91b582')","treatment of residues, MSWI[F]-WWT, WW from CRT production, residual material landfill",CH,"residues, MSWI[F]-WWT, WW from CRT production",kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,303.62402446785535,1.0000282582547841,8.748080572071682e-06,0.0820971484432725,302.784928260586,0.993962641987507,0.00026953188951782023,0.995339907176779,0.0017761797617333653,1.1105349680140768,0.0003974862843926692,6.5703962770511e-07,0.0,0.025403746133249465,0.022867048338498126,5.914307617559131e-07,0.511254626576126,0.00017919330850397808
"('ecoinvent-3.12-consequential', '654855d9a3812ca797ad46a637d985dd')","treatment of used exhaust air valve, in-wall housing, plastic/steel, DN 125",RoW,"used exhaust air valve in-wall housing, plastic/steel",unit,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,46.02704967802563,1.388755343891905e-06,1.1418744280074037e-06,0.7107086703556813,32.723942365853304,0.7109719525236129,0.015441132893761441,0.8554859611755115,0.007720581533175756,0.27109228423282383,1.8987761343505062e-05,4.256758242281956e-06,0.0,1.906093406711607,7.03066822965817,1.570114813364726e-05,4.015299096437552,4.286896560001219e-05
"('ecoinvent-3.12-consequential', 'bfba7f23faca961adcf5cb37c31a251c')","heating and sanitary equipment production, mini CHP plant",CH,"heating and sanitary equipment, mini CHP plant",unit,4220,42,F,Civil engineering,CH,WEOG,13448678.988645835,0.04684318675671672,0.6007551445409232,687.0991789209572,13372497.14074834,0.9943353622657178,5.113512875508163e-05,0.9971676793913055,2.5569305930991276e-05,27095.454893907023,0.6758888639707189,0.1937340511130647,0.0,960.3499302131097,0.03544232709504583,7.149878802483858e-06,0.5177086914925755,1.6046994348667876e-05
"('ecoinvent-3.12-consequential', 'c17fe0decb025aaa7385e411bdea9195')","maintenance, aircraft, medium haul, airframe",RoW,"maintenance, aircraft, medium haul, airframe",unit,3315,33,C,Repair and installation of machinery and equipment,RoW,Rest of World,7925950030.116514,47.97255546770254,1354.557818249261,6365189.994016006,7948114546.170505,1.0027964430589473,0.0008032531733242024,1.0013982185031767,0.0004016296129589486,80452652.27655415,891.7835906029516,1715.321948841638,0.0,1603528.0287805249,0.01993110493158354,2.132065117677492e-05,0.5099600102389016,1.6202552478580634e-05
"('ecoinvent-3.12-consequential', 'c4c9efb0c8988e42a76d7dcd1071e2bd')",glass wool mat production,RoW,glass wool mat,kilogram,2399,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,4188.83062834101,7.722156464516325e-05,1.0007363308338644,12.207944993543881,4144.7221508872735,0.9894699600495368,0.0031533098978760886,0.9947349708072123,0.001576664166494216,54.078787335120474,0.0012932103438448683,0.005215996983794071,0.0,1.410286095314216,0.026077736591546115,9.64495047193774e-05,0.5130269118569992,6.018119113345945e-05
"('ecoinvent-3.12-consequential', '9681942575355df7e0e30a79285061ae')","treatment of sulfidic tailings, from gold mine operation, tailings impoundment",CA,"sulfidic tailings, from gold mine operation",kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",CA,WEOG,0.0,1.0,0.0,0.0,0.0318324251138456,0.0318324251138456,0.0,0.0159162125569228,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-consequential', '01fbde7127305f0676fd959dc1db692d')","2-ethylhexanal production, 2-ethyl-2-hexenal partial hydrogenation",US,2-ethylhexanal,kilogram,2011,20,C,Manufacture of chemicals and chemical products,US,WEOG,3078.950310871448,1.905961053150163e-05,1.0015181404330973,3.027430106142471,2265.766556448752,0.7358892848717976,0.0013085460351241788,0.8679446393407513,0.0006542761127095405,108.28033869090626,0.0007370351392485485,0.010213680782715688,0.0,2.75178139305308,0.02541331783602864,9.432563090300855e-05,0.5127032555756744,5.056615779136646e-05
"('ecoinvent-3.12-consequential', 'b0fcf1ddc6adbc9c3e6cff9cc9ca15d0')","petroleum and gas production, offshore",SA,"natural gas, high pressure",cubic meter,06,06,B,Extraction of crude petroleum and natural gas,SA,Asia-Pacific,240.2070955216889,6.294514162136698e-07,3.342967094255607e-05,0.03171662222697965,239.28699798629395,0.9961695629330308,0.00013217782657821568,0.9980847801562888,6.609022351562966e-05,41.48698066963675,9.896351069583814e-06,7.495124742102617e-06,0.0,0.008080158459374313,0.00019476366805932293,1.8066204947262016e-07,0.5000972625634953,2.096015591203721e-07
"('ecoinvent-3.12-consequential', 'a7801b07036b7ab03c5bfc7d0785eb06')","market for steel removed by turning, primarily dressing, computer numerical controlled",GLO,"steel removed by turning, primarily dressing, computer numerical controlled",kilogram,2592,25,C,"Manufacture of fabricated metal products, except machinery and equipment",GLO,Global,13199.140700867398,0.0018387189243265528,1.00035070039744,140.90791766454623,13035.598653223935,0.9876095067636482,0.01075132478790484,0.9938046837288553,0.005375732046921118,60.58282591977229,0.01680072871289599,0.004272460778852625,0.0,10.065809759901882,0.16610349463520166,7.050308747998572e-05,0.5829131265897014,0.00017387227163944403
