Process Key,Process Name,Location,Reference Product,Unit,ISIC Code,ISIC Division,ISIC Section,ISIC Description,LOCATION Code,UN Group,V_kg,Ri_kg,Rr_kg,Er_kg,W_kg,eta-_kg,eta+_kg,LFI_kg,CFI_kg,V_MJ,Ri_MJ,Rr_MJ,Er_MJ,W_MJ,eta-_MJ,eta+_MJ,LFI_MJ,CFI_MJ
"('ecoinvent-3.12-cutoff', '9bc2be7c4f2597495ae68d782d54db72')","treatment of bottom ash, MSWI, waste polyethylene terephthalate, slag compartment",GLO,"bottom ash, MSWI, waste polyethylene terephthalate",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,9.65888002368745,1.0,0.0,0.0168175271509524,9.639128564857389,0.9043284607234675,0.0015777949572167488,0.9052549867180452,0.04769814112229698,0.20412198508255036,0.0,0.0,0.0,0.002868416501242282,0.014052462306214816,0.0,0.5070262311531074,0.0
"('ecoinvent-3.12-cutoff', 'dad67a1e6b064d1f1f607b50d807c4fc')","transport, pipeline, long distance, natural gas",RoW,"transport, pipeline, long distance, natural gas",ton kilometer,4930,49,H,Land transport and transport via pipelines,RoW,Rest of World,153.92523357598438,0.0,0.0,0.04433972653561179,150.77044276526817,0.9795043948453139,0.0002880601543068227,0.9897521974226571,0.00014403007715341136,1.4711750181032885,0.0,0.0,0.0,1.1740865705540744,0.7980604320400742,0.0,0.8990302160200371,0.0
"('ecoinvent-3.12-cutoff', '5fa997245003e580e4ea19753b469162')","zirconium and hafnium tetrachloride production, from zircon",US,"hydrochloric acid, without water, in 30% solution state",kilogram,2420,24,C,Manufacture of basic metals,US,WEOG,1044.3821089635956,0.0,1.0,1.3010296013261768,1041.5892256913207,0.9973258032205795,0.002203244944141785,0.9986629016102897,0.0011016224720708926,3.6743455559902642,0.0,0.0,0.0,0.027366681613511835,0.007448042432725494,0.0,0.5037240212163627,0.0
"('ecoinvent-3.12-cutoff', 'b6720237e7913227a53fdfca1aaf4770')",market for maize grain,US-WI,maize grain,kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",US-WI,WEOG,243.44299072440228,0.0,1.0,2.6497049134992867,239.12206023519755,0.9822507500571401,0.014992031204673526,0.9911253750285701,0.007496015602336763,2.1634460146853227,0.0,0.0,0.0,0.05516068041396685,0.02549667522995256,0.0,0.5127483376149763,0.0
"('ecoinvent-3.12-cutoff', 'c33f300521d3881b6464f805dee3a54c')",ethanol production from sweet sorghum,RoW,"bagasse, from sweet sorghum",kilogram,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,36.54562914286167,0.0,1.0,6.308078244570996,29.09043344036951,0.7960030822468859,0.19997133490308122,0.898001541123443,0.09998566745154061,0.1389752495043644,0.0,0.0,0.0,0.003836793650708795,0.02760774788598817,0.0,0.5138038739429941,0.0
"('ecoinvent-3.12-cutoff', '9d268f3c448ec05fa5f6808d970440d8')","treatment of sewage sludge, 70% water, WWT-SLF, municipal solid waste, municipal incineration",FR,"sewage sludge, 70% water, WWT-SLF, municipal solid waste",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",FR,WEOG,94.69164497221969,1.0,0.0,0.5008844855687921,93.64168075691181,0.9785773960108742,0.005234359652968702,0.9840635814328758,0.007842296399045679,1.1453462471196507,0.0,0.0,0.0,0.5059642685862541,0.4417566040476122,0.0,0.720878302023806,0.0
"('ecoinvent-3.12-cutoff', '18865fe9323fd131394c39670befe5cb')",market for waste bitumen,CH,waste bitumen,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,48.57750104313288,1.0,0.0,4.794770745386963,48.496219188425385,0.9781900694476964,0.09671263465287346,0.9790098148261169,0.05844153722416807,0.3068843750265951,0.0,0.0,0.0,41.345969521747655,134.72816763044565,0.0,67.86408381522283,0.0
"('ecoinvent-3.12-cutoff', '979b74f8cd8bd1ea9ec07d63eb9db3ca')",market for hard coal,RoW,hard coal,kilogram,0510,05,B,Mining of coal and lignite,RoW,Rest of World,434.4366508106734,0.0,1.0,0.6088365356716325,432.3797622342758,0.9952653889294114,0.0037032707361809585,0.9976326944647058,0.0018516353680904792,25.962550102159444,0.0,0.0,0.0,0.019994975562540665,0.0007701468262502295,0.0,0.5003850734131251,0.0
"('ecoinvent-3.12-cutoff', '26b9b1bae7f59d41708e118c88cca748')","electricity, high voltage, production mix",PY,"electricity, high voltage",kilowatt hour,Unknown,Unknown,Unknown,Unknown,PY,GRULAC,45011.07904026193,0.0,0.0,0.017081837957119383,45011.040812522646,0.99999915070378,3.7950296507755035e-07,0.9999995753518901,1.8975148253877518e-07,0.04725619964659363,0.0,3.6,0.0,0.000785274991539763,0.0166173961810822,76.18048059138626,0.5083086980905411,38.09024029569313
"('ecoinvent-3.12-cutoff', 'bbf36d8dd8762f0afd42e393a4a6c93f')","treatment of bottom ash, MSWI[F], waste tin sheet, slag compartment",CH,"bottom ash, MSWI[F], waste tin sheet",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,16.161127111169552,1.0,0.0,0.012841252608707873,16.338805925742744,0.952082332349162,0.0007482755955085241,0.9469055507362123,0.029509753236123003,0.18997011861836427,0.0,0.0,0.0,0.0019563740511394268,0.01029832515433459,0.0,0.5051491625771674,0.0
"('ecoinvent-3.12-cutoff', 'a03b9af974b864693e0c4a73c32c49f6')","treatment of sewage sludge, 97% water, WWT, WW from ceramic production, landfarming",CH,"organic nitrogen fertiliser, as N",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', 'b3edf7af2a496b6ec4f29c5b11e704f7')","uranium fuel element production, enriched 3.9%, for light water reactor",RoW,"uranium, enriched 3.9%, in fuel element for light water reactor",kilogram,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,14667254.216065383,0.0,1.0,8172.741768502066,14655117.828870889,0.9991725522026338,0.0005572782504546201,0.9995862761013168,0.00027863912522731003,5400196.27455717,0.0,0.0,0.0,369.0129386270414,6.833324565731667e-05,0.0,0.5000341666228286,0.0
"('ecoinvent-3.12-cutoff', '673294cf2c8b1342b6c2e6c6b61da3f4')","electricity, high voltage, import from ZW",MZ,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",MZ,Africa,30344.226913213355,0.0,0.0,0.15435262604957112,30343.457331609905,0.9999746382860354,5.086721322346771e-06,0.9999873191430177,2.5433606611733855e-06,5.482406843829226,0.0,3.6,0.0,0.00943144856469856,0.0017203116867027508,0.6566459043534891,0.5008601558433514,0.32832295217674456
"('ecoinvent-3.12-cutoff', 'c5621593ec89adcded08852b83d6fe1d')","irrigation, drip",PE,irrigation,cubic meter,0161,01,A,"Crop and animal production, hunting and related service activities",PE,GRULAC,1585.8310979034027,0.0,0.0,0.7458174897624797,583.973813979021,0.3682446477125349,0.000470300709040522,0.6841223238562675,0.000235150354520261,3.327438200077223,0.0,0.0,0.0,0.8675914852806796,0.2607385721725935,0.0,0.6303692860862967,0.0
"('ecoinvent-3.12-cutoff', 'c1a537e3ab5f9dcc17cf295f335baeb1')",market for waste glass,CZ,waste glass,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CZ,Eastern Europe,16.304421463070238,1.0,0.0,0.016062046088803718,16.392919102288314,0.9473254646087312,0.0009282047436883168,0.9447683828996738,0.029358451776535986,0.28802636086334127,0.0,0.0,0.0,0.15310110537617347,0.5315524069299155,0.0,0.7657762034649577,0.0
"('ecoinvent-3.12-cutoff', 'c70b8a1fd8c104832bf14ab6e1c9e8b7')","furnace production, wood chips, average storage area, 50kW",RoW,"furnace, wood chips, average storage area, 50kW",unit,2815,28,C,Manufacture of machinery and equipment n.e.c.,RoW,Rest of World,29373054.91285975,0.0,0.0,28490.46882082506,29218862.175208643,0.994750537929795,0.0009699525264003681,0.9973752689648976,0.00048497626320018406,149649.25757144648,0.0,0.0,0.0,3327.2192840530683,0.02223344998864807,0.0,0.511116724994324,0.0
"('ecoinvent-3.12-cutoff', '2be21c2a00a5ba470e97c82f4c35a346')","transport, pipeline, offshore, long distance, natural gas",LY,"transport, pipeline, offshore, long distance, natural gas",ton kilometer,4930,49,H,Land transport and transport via pipelines,LY,Africa,11.743350991888864,0.0,0.0,0.01594006149861957,11.712117488078475,0.9973403244242668,0.0013573690771594392,0.9986701622121333,0.0006786845385797196,1.165129787655917,0.0,0.0,0.0,0.8754580874010998,0.7513824611440092,0.0,0.8756912305720045,0.0
"('ecoinvent-3.12-cutoff', '0b538be1aa6f289cc8251fd48b4acfd1')","market for single-Si wafer, for electronics",GLO,"single-Si wafer, for electronics",square meter,2610,26,C,"Manufacture of computer, electronic and optical products",GLO,Global,5289110.375530929,0.0,0.0,1334.2607918647623,5286333.824288089,0.9994750438078045,0.0002522656358312105,0.9997375219039022,0.00012613281791560524,5475.246889161097,0.0,0.0,0.0,88.19782639639921,0.01610846564216078,0.0,0.5080542328210804,0.0
"('ecoinvent-3.12-cutoff', 'ff6ed0f4603f464a4fa641f7b9d20ce4')",market for potato,US-ID,potato,kilogram,0113,01,A,"Crop and animal production, hunting and related service activities",US-ID,WEOG,282.2257902377905,0.0,1.0,15.582984879745743,265.9745392559215,0.9424175552199663,0.05875786499091271,0.971208777609983,0.029378932495456356,1.8564855278165862,0.0,0.0,0.0,0.051422294069163585,0.027698731446423597,0.0,0.5138493657232118,0.0
"('ecoinvent-3.12-cutoff', '70226e52cdab67848df52969aef33c4c')","treatment of sewage sludge, 97% water, WWT-SLF, lignite ash, landfarming",GLO,"organic potassium fertiliser, as K2O",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', 'bb4b06d969198fa653879609c0666af1')",market for NCA hydroxide,CN,NCA hydroxide,kilogram,2029,20,C,Manufacture of chemicals and chemical products,CN,Asia-Pacific,144674.810851263,0.0,1.0,1048.0225794981875,143745.21205424244,0.9935745635916106,0.00725089995504929,0.9967872817958053,0.003625449977524645,317.1285723016718,0.0,0.0,0.0,5.998002879407094,0.018913473598025195,0.0,0.5094567367990126,0.0
"('ecoinvent-3.12-cutoff', '7c890514c1937f7a22a6f18331809566')",market for used beverage cans,RoW,used beverage cans,kilogram,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,38.51253972482878,0.0,1.0,0.03252040547131237,38.43079078437346,0.997877342262042,0.026809979628678017,0.9989386711310211,0.013404989814339009,0.5671038888360334,0.0,0.0,0.0,0.008183716147363629,0.014430717737027872,0.0,0.507215358868514,0.0
"('ecoinvent-3.12-cutoff', '251e317d91f7679b8d9486a9effce8da')","market for disk drive, CD/DVD, ROM, for desktop computer",GLO,"disk drive, CD/DVD, ROM, for desktop computer",unit,2620,26,C,"Manufacture of computer, electronic and optical products",GLO,Global,142012.8202186096,0.0,0.0,129.0232137864993,141731.27522570384,0.9980174677717664,0.0009085321563777513,0.9990087338858832,0.00045426607818887567,311.1630887133197,0.0,0.0,0.0,4.728356211792964,0.015195749056692536,0.0,0.5075978745283463,0.0
"('ecoinvent-3.12-cutoff', '3ce60e515a6536520d1577726600957e')","electricity, high voltage, production mix",SY,"electricity, high voltage",kilowatt hour,Unknown,Unknown,Unknown,Unknown,SY,Asia-Pacific,2586.885899529871,0.0,0.0,0.19518217178417513,2582.2576525886725,0.9982108809120497,7.54506303581641e-05,0.9991054404560248,3.772531517908205e-05,11.368861794970499,0.0,3.6,0.0,0.20867504357832567,0.01835496352595666,0.3166543902919652,0.5091774817629784,0.1583271951459826
"('ecoinvent-3.12-cutoff', '891390360bce3130f0ac99c6a73be3e3')","treatment of municipal solid waste, municipal incineration",LT,"heat, for reuse in municipal waste incineration only",megajoule,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",LT,Eastern Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '80f3b6d949659b178ae374f2277ffbe4')",market for waste polyethylene,GB,waste polyethylene,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",GB,WEOG,41.52458884028009,1.0,0.0,1.628233257160999,39.45412233112138,0.9277955038979636,0.03828921811041018,0.9521398487302588,0.030902512273928057,0.46327769191576706,0.0,0.0,0.0,38.39765027229742,82.88257980545902,0.0,41.94128990272951,0.0
"('ecoinvent-3.12-cutoff', '0e92ba0d8f90549ec393856718adaa3c')","glycerin distillate bottom, Recycled Content cut-off",GLO,glycerin distillate bottom,kilogram,Unknown,Unknown,Unknown,Unknown,GLO,Global,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '784cc6b9b283f6ad2796d1b8c63f457a')","treatment of coal gas, in power plant",CA-NS,"heat, district or industrial, other than natural gas",megajoule,3510,35,D,"Electricity, gas, steam and air conditioning supply",CA-NS,WEOG,9.444103080917996,0.0,0.0,0.03285803398309603,9.298192199944296,0.984550054174174,0.0034792117050783107,0.992275027087087,0.0017396058525391553,0.3495631897847257,0.0,1.0,0.0,0.0004150954523778047,0.0011874690027672428,2.860713110599082,0.5005937345013836,1.430356555299541
"('ecoinvent-3.12-cutoff', 'd6849076ad1f602b109bdb9bc064e6ef')","cathode production, NMC622, for Li-ion battery",RoW,"cathode, NMC622, for Li-ion battery",kilogram,2720,27,C,Manufacture of electrical equipment,RoW,Rest of World,169523.43047302953,0.0,1.0,929.5384751063334,168639.01810605548,0.9947829490914251,0.0054891437278599565,0.9973914745457125,0.0027445718639299782,395.684862123055,0.0,0.0,0.0,7.542870962767578,0.019062824193718592,0.0,0.5095314120968593,0.0
"('ecoinvent-3.12-cutoff', 'c6f56c498bc4ae8431d1fa94f9e196e7')","market for ventilation duct, steel, 100x50 mm",GLO,"ventilation duct, steel, 100x50 mm",meter,2819,28,C,Manufacture of machinery and equipment n.e.c.,GLO,Global,30811.256029947363,0.0,0.0,37.07204403676018,30731.59756367255,0.9974146309972761,0.0012031980780247184,0.9987073154986381,0.0006015990390123592,97.55651650683924,0.0,0.0,0.0,3.1135885071599754,0.031915740933018,0.0,0.515957870466509,0.0
"('ecoinvent-3.12-cutoff', '85bec93d79c9c8574ade0d5ad790f500')","market for electricity, high voltage",NA,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",NA,Africa,11511.140604007087,0.0,0.0,0.24393189388598896,11508.0961749032,0.9997355232458174,2.1190940348784813e-05,0.9998677616229087,1.0595470174392407e-05,12.472568500928793,0.0,3.6,0.0,0.016598390095810062,0.0013307916564718834,0.28863341177335844,0.500665395828236,0.14431670588667922
"('ecoinvent-3.12-cutoff', '2ee2e342d1726b417706ffb835741ad9')",market for NPK (15-15-15) fertiliser,CN,NPK (15-15-15) fertiliser,kilogram,2012,20,C,Manufacture of chemicals and chemical products,CN,Asia-Pacific,2475.1923422268105,0.0,1.0,17.391026620369786,2455.346011367229,0.9919819035793692,0.007430140400250379,0.9959909517896847,0.0037150702001251894,15.960734533087084,0.0,0.0,0.0,0.1997585192993238,0.012515621939906236,0.0,0.506257810969953,0.0
"('ecoinvent-3.12-cutoff', '078d296e05d1c5bb321566c91b9aced6')","uranium production, centrifuge, enriched 3.8%",RoW,"uranium, enriched 3.8%, per separative work unit",unit,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,2436769.950154905,0.0,0.0,1556.046348125165,2434357.9275725055,0.9990101558080006,0.000638569245334894,0.9995050779040002,0.000319284622667447,984761.0034848218,0.0,0.0,0.0,70.15456072093656,7.124018972387939e-05,0.0,0.5000356200948619,0.0
"('ecoinvent-3.12-cutoff', '0408f066a0d760f3447345eb6d313c4f')","market for lightweight concrete block, polystyrene",CH,"lightweight concrete block, polystyrene",kilogram,2399,23,C,Manufacture of other non-metallic mineral products,CH,WEOG,3067.7467423177463,0.0,1.0,1.195225326505082,3063.9005516550174,0.998746248961926,0.000715582318521686,0.999373124480963,0.000357791159260843,10.208297870910584,0.0,0.0,0.0,0.18863028062901518,0.018478132497145607,0.0,0.5092390662485728,0.0
"('ecoinvent-3.12-cutoff', '327f59dc7cab7a22cd3dc1718d438d25')",market for anhydrite,RoW,anhydrite,kilogram,2394,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,187.0543991770816,0.0,1.0,0.0689476916565762,185.8327955122517,0.9934692599040484,0.005714635402103638,0.9967346299520242,0.002857317701051819,0.8437331675260349,0.0,0.0,0.0,0.011359233662365728,0.013463064034418463,0.0,0.5067315320172092,0.0
"('ecoinvent-3.12-cutoff', '7f2a9c9cc639667e0f8ac8aac927231a')","treatment of blast furnace gas, in power plant",CA-ON,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CA-ON,WEOG,21.05309732188837,0.0,0.0,0.06337463125826566,12.74772083459481,0.6055033442201081,0.0030102283901180028,0.8027516721100542,0.0015051141950590014,0.038093518159158415,0.0,3.6,0.0,0.0005822155086521953,0.0152838471421737,94.50426670907241,0.5076419235710868,47.252133354536205
